Date	Total	Merch	Bikes	Repairs	Loyal Member
5/11/2016	0	0	0	0	0
5/12/2016	25	25	0	0	0
5/13/2016	0	0	0	0	0
5/14/2016	103	0	0	103	0
5/15/2016	247	35	0	212	0
5/16/2016	0	0	0	0	0
5/17/2016	462	0	0	462	0
5/18/2016	0	0	0	0	0
5/19/2016	180	180	0	0	0
5/20/2016	61	61	0	0	0
5/21/2016	259.5	259.5	0	0	1
5/22/2016	0	0	0	0	1
5/23/2016	0	0	0	0	1
5/24/2016	52	29	0	23	1
5/25/2016	0	0	0	0	1
5/26/2016	208	208	0	0	1
5/27/2016	139.5	139.5	0	0	1
5/28/2016	0	0	0	0	0
5/29/2016	0	0	0	0	0
5/30/2016	44	44	0	0	0
5/31/2016	167	167	0	0	0
6/1/2016	0	0	0	0	0
6/2/2016	7	7	0	0	0
6/3/2016	122	94	0	28	1
6/4/2016	224	24	0	200	1
6/5/2016	21	0	0	21	1
6/6/2016	127	127	0	0	0
6/7/2016	213.4	213.4	0	0	1
6/8/2016	39	39	0	0	1
6/9/2016	19	19	0	0	1
6/10/2016	0	0	0	0	1
6/11/2016	19	19	0	0	1
6/12/2016	98	73	0	25	1
6/13/2016	12	12	0	0	1
6/14/2016	0	0	0	0	1
6/15/2016	455.9	40	415.9	0	0
6/16/2016	0	0	0	0	1
6/17/2016	0	0	0	0	1
6/18/2016	54	29	0	25	1
6/19/2016	0	0	0	0	1
6/20/2016	17.5	17.5	0	0	1
6/21/2016	38	38	0	0	1
6/22/2016	0	0	0	0	1
6/23/2016	136.5	136.5	0	0	1
6/24/2016	0	0	0	0	0
6/25/2016	18	18	0	0	0
6/26/2016	0	0	0	0	0
6/27/2016	38	38	0	0	1
6/28/2016	0	0	0	0	1
6/29/2016	120	120	0	0	1
6/30/2016	0	0	0	0	1
7/1/2016	15	15	0	0	1
7/2/2016	30	0	0	30	1
7/3/2016	420	420	0	0	1
7/4/2016	447.5	447.5	0	0	1
7/5/2016	525	525	0	0	1
7/6/2016	320	320	0	0	1
7/7/2016	432	432	0	0	1
7/8/2016	350	350	0	0	1
7/9/2016	315	315	0	0	1
7/10/2016	210	210	0	0	1
7/11/2016	312	175	0	137	1
7/12/2016	420	420	0	0	1
7/13/2016	175	175	0	0	0
7/14/2016	311	175	0	136	1
7/15/2016	74	35	0	39	1
7/16/2016	315	315	0	0	1
7/17/2016	610	580	0	30	1
7/18/2016	525	477	0	48	1
7/19/2016	601	601	0	0	1
7/20/2016	525	525	0	0	1
7/21/2016	280	280	0	0	1
7/22/2016	61	16	0	45	0
7/23/2016	0	0	0	0	0
7/24/2016	1334.4	47	1287.4	0	0
7/25/2016	3328.52	137	3146.52	45	0
7/26/2016	25	0	0	25	0
7/27/2016	0	0	0	0	0
7/28/2016	595	0	0	595	0
7/29/2016	0	0	0	0	0
7/30/2016	0	0	0	0	0
7/31/2016	110	0	0	110	0
8/1/2016	116.75	116.75	0	0	0
8/2/2016	0	0	0	0	0
8/3/2016	0	0	0	0	0
8/4/2016	267	129	0	138	0
8/5/2016	96.25	19.25	0	77	0
8/6/2016	0	0	0	0	1
8/7/2016	0	0	0	0	1
8/8/2016	0	0	0	0	1
8/9/2016	0	0	0	0	1
8/10/2016	306	266	0	40	0
8/11/2016	128.5	78.5	0	50	0
8/12/2016	99.75	64.75	0	35	0
8/13/2016	107	0	0	107	0
8/14/2016	36	36	0	0	1
8/15/2016	92.5	92.5	0	0	1
8/16/2016	503.75	251.75	0	252	1
8/17/2016	128.25	128.25	0	0	1
8/18/2016	1433.39	92	1341.39	0	1
8/19/2016	0	0	0	0	0
8/20/2016	303	303	0	0	0
8/21/2016	46	46	0	0	0
8/22/2016	33.25	33.25	0	0	0
8/23/2016	118.8	118.8	0	0	0
8/24/2016	0	0	0	0	0
8/25/2016	0	0	0	0	0
8/26/2016	0	0	0	0	1
8/27/2016	52	52	0	0	1
8/28/2016	57	57	0	0	0
8/29/2016	168	18	0	150	1
8/30/2016	29	29	0	0	1
8/31/2016	30	30	0	0	1
9/1/2016	14	14	0	0	1
9/2/2016	95.5	54.5	0	41	1
9/3/2016	0	0	0	0	1
9/4/2016	0	0	0	0	1
9/5/2016	150	0	0	150	1
9/6/2016	26	26	0	0	1
9/7/2016	128.25	128.25	0	0	1
9/8/2016	97	56	0	41	1
9/9/2016	0	0	0	0	1
9/10/2016	48	48	0	0	1
9/11/2016	40	40	0	0	1
9/12/2016	41	0	0	41	1
9/13/2016	16	16	0	0	1
9/14/2016	0	0	0	0	1
9/15/2016	83	83	0	0	1
9/16/2016	12	12	0	0	0
9/17/2016	0	0	0	0	0
9/18/2016	212	212	0	0	0
9/19/2016	97	97	0	0	0
9/20/2016	22	22	0	0	1
9/21/2016	12	12	0	0	1
9/22/2016	0	0	0	0	1
9/23/2016	61	61	0	0	1
9/24/2016	80.5	80.5	0	0	1
9/25/2016	357	329	0	28	0
9/26/2016	93	93	0	0	1
9/27/2016	135	130	0	5	1
9/28/2016	134	134	0	0	1
9/29/2016	20	0	0	20	1
9/30/2016	990	0	0	990	1
10/1/2016	513.5	18.5	0	495	1
10/2/2016	475	0	0	475	1
10/3/2016	402	0	0	402	1
10/4/2016	199	199	0	0	0
10/5/2016	13	13	0	0	0
10/6/2016	148	148	0	0	0
10/7/2016	316.95	316.95	0	0	1
10/8/2016	333.8	333.8	0	0	1
10/9/2016	48	18	0	30	1
10/10/2016	88	88	0	0	1
10/11/2016	55	55	0	0	1
10/12/2016	19	19	0	0	1
10/13/2016	20	20	0	0	0
10/14/2016	193.05	193.05	0	0	0
10/15/2016	182.9	182.9	0	0	0
10/16/2016	248.25	248.25	0	0	1
10/17/2016	41	41	0	0	1
10/18/2016	23	23	0	0	1
10/19/2016	0	0	0	0	1
10/20/2016	3162.75	36	3126.75	0	1
10/21/2016	54	54	0	0	1
10/22/2016	147	147	0	0	0
10/23/2016	67	67	0	0	0
10/24/2016	4308.32	457.25	3807.07	44	1
10/25/2016	207	159	0	48	1
10/26/2016	15	15	0	0	1
10/27/2016	71	71	0	0	1
10/28/2016	21	21	0	0	1
10/29/2016	39	39	0	0	1
10/30/2016	47.25	47.25	0	0	1
10/31/2016	131.5	131.5	0	0	0
11/1/2016	206.5	46.5	0	160	1
11/2/2016	76	76	0	0	1
11/3/2016	12	12	0	0	1
11/4/2016	0	0	0	0	1
11/5/2016	72.5	37.5	0	35	1
11/6/2016	680	0	0	680	1
11/7/2016	32	12	0	20	1
11/8/2016	17.5	17.5	0	0	1
11/9/2016	80	40	0	40	1
11/10/2016	220	220	0	0	1
11/11/2016	366	366	0	0	1
11/12/2016	148.5	129.5	0	19	1
11/13/2016	12	12	0	0	1
11/14/2016	20	20	0	0	1
11/15/2016	15	15	0	0	1
11/16/2016	15	15	0	0	1
11/17/2016	0	0	0	0	1
11/18/2016	20	20	0	0	0
11/19/2016	0	0	0	0	0
11/20/2016	20	20	0	0	0
11/21/2016	15118.68	197.5	14921.18	0	1
11/22/2016	60	60	0	0	1
11/23/2016	182	144	0	38	1
11/24/2016	40	40	0	0	1
11/25/2016	52	52	0	0	1
11/26/2016	0	0	0	0	1
11/27/2016	0	0	0	0	1
11/28/2016	57	57	0	0	1
11/29/2016	74	0	0	74	1
11/30/2016	193	0	0	193	1
12/1/2016	185	0	0	185	1
12/2/2016	0	0	0	0	1
12/3/2016	0	0	0	0	1
12/4/2016	165.5	165.5	0	0	1
12/5/2016	7	0	0	7	1
12/6/2016	0	0	0	0	0
12/7/2016	102	102	0	0	0
12/8/2016	0	0	0	0	0
12/9/2016	0	0	0	0	0
12/10/2016	0	0	0	0	1
12/11/2016	30	30	0	0	1
12/12/2016	0	0	0	0	1
12/13/2016	0	0	0	0	1
12/14/2016	11.8	11.8	0	0	1
12/15/2016	0	0	0	0	0
12/16/2016	85	75	0	10	0
12/17/2016	209	25	0	184	1
12/18/2016	0	0	0	0	1
12/19/2016	151	0	0	151	1
12/20/2016	0	0	0	0	1
12/21/2016	47	47	0	0	1
12/22/2016	0	0	0	0	1
12/23/2016	0	0	0	0	1
12/24/2016	0	0	0	0	0
12/25/2016	0	0	0	0	0
12/26/2016	0	0	0	0	0
12/27/2016	9	0	0	9	0
12/28/2016	0	0	0	0	0
12/29/2016	0	0	0	0	1
12/30/2016	0	0	0	0	1
12/31/2016	0	0	0	0	1
1/1/2017	0	0	0	0	1
1/2/2017	0	0	0	0	0
1/3/2017	1556.87	151.75	1405.12	0	0
1/4/2017	0	0	0	0	0
1/5/2017	0	0	0	0	0
1/6/2017	0	0	0	0	0
1/7/2017	210.35	210.35	0	0	0
1/8/2017	700	0	0	700	1
1/9/2017	22	22	0	0	1
1/10/2017	83	58	0	25	1
1/11/2017	85	24	0	61	0
1/12/2017	30	0	0	30	0
1/13/2017	0	0	0	0	0
1/14/2017	38	38	0	0	0
1/15/2017	117.5	117.5	0	0	0
1/16/2017	9.5	9.5	0	0	1
1/17/2017	0	0	0	0	1
1/18/2017	0	0	0	0	1
1/19/2017	4	4	0	0	1
1/20/2017	0	0	0	0	0
1/21/2017	51.5	51.5	0	0	0
1/22/2017	0	0	0	0	0
1/23/2017	0	0	0	0	1
1/24/2017	3	3	0	0	1
1/25/2017	0	0	0	0	1
1/26/2017	19.5	19.5	0	0	1
1/27/2017	0	0	0	0	1
1/28/2017	27	27	0	0	1
1/29/2017	72	54	0	18	1
1/30/2017	239.5	239.5	0	0	1
1/31/2017	202	202	0	0	1
2/1/2017	40	40	0	0	1
2/2/2017	113	0	0	113	1
2/3/2017	52	0	0	52	1
2/4/2017	142	10	0	132	1
2/5/2017	41	41	0	0	1
2/6/2017	45	40	0	5	1
2/7/2017	0	0	0	0	1
2/8/2017	0	0	0	0	1
2/9/2017	0	0	0	0	1
2/10/2017	0	0	0	0	1
2/11/2017	53	53	0	0	1
2/12/2017	32	32	0	0	1
2/13/2017	0	0	0	0	1
2/14/2017	0	0	0	0	1
2/15/2017	24	0	0	24	1
2/16/2017	122	122	0	0	0
2/17/2017	332.55	332.55	0	0	0
2/18/2017	73	73	0	0	0
2/19/2017	234.8	209.8	0	25	1
2/20/2017	535	0	0	535	1
2/21/2017	0	0	0	0	1
2/22/2017	76	76	0	0	1
2/23/2017	0	0	0	0	1
2/24/2017	20	20	0	0	1
2/25/2017	16	16	0	0	0
2/26/2017	0	0	0	0	0
2/27/2017	0	0	0	0	0
2/28/2017	22	0	0	22	1
3/1/2017	30	30	0	0	1
3/2/2017	47	14	0	33	1
3/3/2017	27	7	0	20	1
3/4/2017	56	32	0	24	1
3/5/2017	0	0	0	0	1
3/6/2017	234.4	234.4	0	0	0
3/7/2017	0	0	0	0	0
3/8/2017	0	0	0	0	0
3/9/2017	0	0	0	0	0
3/10/2017	0	0	0	0	1
3/11/2017	0	0	0	0	1
3/12/2017	0	0	0	0	1
3/13/2017	208	208	0	0	1
3/14/2017	158	158	0	0	1
3/15/2017	0	0	0	0	0
3/16/2017	169.1	125.1	0	44	0
3/17/2017	472.7	293.7	0	179	0
3/18/2017	0	0	0	0	1
3/19/2017	28	28	0	0	1
3/20/2017	0	0	0	0	1
3/21/2017	0	0	0	0	1
3/22/2017	0	0	0	0	1
3/23/2017	0	0	0	0	1
3/24/2017	14	14	0	0	0
3/25/2017	14	14	0	0	0
3/26/2017	10	10	0	0	0
3/27/2017	15	15	0	0	0
3/28/2017	884.32	35	849.32	0	0
3/29/2017	102	34	0	68	1
3/30/2017	131	49	0	82	1
3/31/2017	0	0	0	0	1
4/1/2017	10	10	0	0	1
4/2/2017	12	12	0	0	0
4/3/2017	46	46	0	0	0
4/4/2017	0	0	0	0	0
4/5/2017	0	0	0	0	0
4/6/2017	16	16	0	0	0
4/7/2017	124.5	124.5	0	0	0
4/8/2017	114.3	100.3	0	14	1
4/9/2017	68	44	0	24	1
4/10/2017	105	105	0	0	1
4/11/2017	0	0	0	0	0
4/12/2017	28.9	28.9	0	0	0
4/13/2017	0	0	0	0	0
4/14/2017	0	0	0	0	0
4/15/2017	37.7	37.7	0	0	0
4/16/2017	57	39	0	18	0
4/17/2017	25	25	0	0	1
4/18/2017	47	0	0	47	1
4/19/2017	15	0	0	15	1
4/20/2017	10	10	0	0	0
4/21/2017	42	42	0	0	0
4/22/2017	0	0	0	0	0
4/23/2017	0	0	0	0	0
4/24/2017	1632.61	25	1577.61	30	1
4/25/2017	56	25	0	31	1
4/26/2017	89	13	0	76	1
4/27/2017	152	0	0	152	1
4/28/2017	150	0	0	150	1
4/29/2017	96.63	86.63	0	10	0
4/30/2017	229.03	214.03	0	15	0
5/1/2017	265	252	0	13	0
5/2/2017	46.38	46.38	0	0	0
5/3/2017	552.9	552.9	0	0	1
5/4/2017	258.4	221.4	0	37	1
5/5/2017	60.25	50.25	0	10	1
5/6/2017	230.38	230.38	0	0	1
5/7/2017	166.5	131.5	0	35	1
5/8/2017	0	0	0	0	0
5/9/2017	328.65	328.65	0	0	0
5/10/2017	106.4	74.4	0	32	0
5/11/2017	10	0	0	10	0
5/12/2017	185.6	185.6	0	0	1
5/13/2017	269.9	269.9	0	0	1
5/14/2017	201.25	201.25	0	0	1
5/15/2017	141	141	0	0	1
5/16/2017	20	20	0	0	1
5/17/2017	0	0	0	0	0
5/18/2017	126	43	0	83	0
5/19/2017	68.5	68.5	0	0	0
5/20/2017	20	0	0	20	0
5/21/2017	2268.14	996.14	0	1272	0
5/22/2017	0	0	0	0	1
5/23/2017	0	0	0	0	1
5/24/2017	90	54	0	36	1
5/25/2017	99	0	0	99	1
5/26/2017	20	20	0	0	0
5/27/2017	0	0	0	0	0
5/28/2017	0	0	0	0	0
5/29/2017	10	10	0	0	0
5/30/2017	10	10	0	0	0
5/31/2017	0	0	0	0	0
6/1/2017	0	0	0	0	1
6/2/2017	10	10	0	0	1
6/3/2017	0	0	0	0	1
6/4/2017	68	68	0	0	0
6/5/2017	708.85	166.9	541.95	0	0
6/6/2017	20	0	0	20	0
6/7/2017	89	59	0	30	0
6/8/2017	0	0	0	0	0
6/9/2017	35	0	0	35	0
6/10/2017	990.3	585.3	0	405	0
6/11/2017	0	0	0	0	0
6/12/2017	49	21	0	28	0
6/13/2017	18	0	0	18	0
6/14/2017	0	0	0	0	0
6/15/2017	120	120	0	0	0
6/16/2017	222.5	222.5	0	0	0
6/17/2017	0	0	0	0	0
6/18/2017	0	0	0	0	0
6/19/2017	8	8	0	0	0
6/20/2017	0	0	0	0	0
6/21/2017	0	0	0	0	1
6/22/2017	0	0	0	0	1
6/23/2017	99.5	99.5	0	0	0
6/24/2017	0	0	0	0	0
6/25/2017	115	105	0	10	0
6/26/2017	139.25	83.25	0	56	0
6/27/2017	68	10	0	58	0
6/28/2017	175	175	0	0	1
6/29/2017	15	15	0	0	1
6/30/2017	152.29	152.29	0	0	1
7/1/2017	168.16	168.16	0	0	1
7/2/2017	28	28	0	0	0
7/3/2017	15	15	0	0	0
7/4/2017	1171.75	106	1065.75	0	0
7/5/2017	338.2	184.2	0	154	0
7/6/2017	0	0	0	0	1
7/7/2017	46.9	46.9	0	0	1
7/8/2017	131	121	0	10	1
7/9/2017	0	0	0	0	1
7/10/2017	0	0	0	0	1
7/11/2017	12	12	0	0	0
7/12/2017	0	0	0	0	0
7/13/2017	58	58	0	0	0
7/14/2017	293	293	0	0	0
7/15/2017	263	263	0	0	1
7/16/2017	100	100	0	0	1
7/17/2017	181.6	181.6	0	0	1
7/18/2017	55	55	0	0	1
7/19/2017	105.8	105.8	0	0	1
7/20/2017	80	80	0	0	0
7/21/2017	120	120	0	0	0
7/22/2017	240	240	0	0	0
7/23/2017	270	240	0	30	1
7/24/2017	0	0	0	0	1
7/25/2017	80	80	0	0	1
7/26/2017	160	160	0	0	1
7/27/2017	120	120	0	0	1
7/28/2017	120	120	0	0	1
7/29/2017	160	160	0	0	0
7/30/2017	80	80	0	0	0
7/31/2017	80	80	0	0	0
8/1/2017	46	46	0	0	1
8/2/2017	240	240	0	0	1
8/3/2017	120	120	0	0	1
8/4/2017	1665	160	0	1505	1
8/5/2017	200	200	0	0	1
8/6/2017	120	120	0	0	1
8/7/2017	50	50	0	0	0
8/8/2017	84	64	0	20	1
8/9/2017	67	60	0	7	1
8/10/2017	20	20	0	0	1
8/11/2017	57.5	57.5	0	0	1
8/12/2017	425	0	0	425	1
8/13/2017	31	31	0	0	1
8/14/2017	43.3	43.3	0	0	1
8/15/2017	18	18	0	0	1
8/16/2017	20	20	0	0	0
8/17/2017	34	34	0	0	0
8/18/2017	0	0	0	0	0
8/19/2017	97	40	0	57	0
8/20/2017	0	0	0	0	1
8/21/2017	90	90	0	0	1
8/22/2017	8	8	0	0	1
8/23/2017	97	70	0	27	1
8/24/2017	20	20	0	0	1
8/25/2017	39.6	39.6	0	0	0
8/26/2017	75	0	0	75	1
8/27/2017	84	10	0	74	1
8/28/2017	0	0	0	0	1
8/29/2017	17	17	0	0	1
8/30/2017	40	23	0	17	1
8/31/2017	60.9	60.9	0	0	1
9/1/2017	58	58	0	0	1
9/2/2017	12	0	0	12	1
9/3/2017	397.4	0	362.4	35	0
9/4/2017	35	0	0	35	0
9/5/2017	12	12	0	0	1
9/6/2017	15	15	0	0	1
9/7/2017	48	48	0	0	1
9/8/2017	0	0	0	0	1
9/9/2017	24	24	0	0	1
9/10/2017	0	0	0	0	1
9/11/2017	0	0	0	0	1
9/12/2017	0	0	0	0	0
9/13/2017	0	0	0	0	1
9/14/2017	0	0	0	0	1
9/15/2017	20	20	0	0	1
9/16/2017	30	0	0	30	1
9/17/2017	228	228	0	0	1
9/18/2017	30.5	30.5	0	0	1
9/19/2017	0	0	0	0	1
9/20/2017	0	0	0	0	1
9/21/2017	0	0	0	0	0
9/22/2017	0	0	0	0	0
9/23/2017	0	0	0	0	0
9/24/2017	23	23	0	0	0
9/25/2017	8.5	8.5	0	0	1
9/26/2017	0	0	0	0	1
9/27/2017	0	0	0	0	1
9/28/2017	0	0	0	0	1
9/29/2017	0	0	0	0	1
9/30/2017	200	200	0	0	1
10/1/2017	200	200	0	0	1
10/2/2017	200	200	0	0	1
10/3/2017	256	256	0	0	1
10/4/2017	73.75	73.75	0	0	1
10/5/2017	240	240	0	0	1
10/6/2017	200	200	0	0	1
10/7/2017	182.5	182.5	0	0	1
10/8/2017	265	250	0	15	1
10/9/2017	423	390	0	33	1
10/10/2017	284	200	0	84	1
10/11/2017	200	200	0	0	1
10/12/2017	100	100	0	0	1
10/13/2017	300	300	0	0	1
10/14/2017	250	250	0	0	1
10/15/2017	50	50	0	0	1
10/16/2017	0	0	0	0	1
10/17/2017	150	150	0	0	1
10/18/2017	200	200	0	0	1
10/19/2017	58	0	0	58	0
10/20/2017	29	0	0	29	0
10/21/2017	0	0	0	0	1
10/22/2017	54	54	0	0	1
10/23/2017	96	52	0	44	1
10/24/2017	88	0	0	88	1
10/25/2017	30	0	0	30	1
10/26/2017	51	0	0	51	1
10/27/2017	0	0	0	0	1
10/28/2017	0	0	0	0	0
10/29/2017	0	0	0	0	0
10/30/2017	71	51	0	20	0
10/31/2017	3660.05	0	3648.05	12	0
11/1/2017	74	56	0	18	0
11/2/2017	97	82	0	15	0
11/3/2017	43	25	0	18	0
11/4/2017	0	0	0	0	0
11/5/2017	10	0	0	10	1
11/6/2017	0	0	0	0	0
11/7/2017	0	0	0	0	0
11/8/2017	0	0	0	0	0
11/9/2017	45	45	0	0	0
11/10/2017	10	0	0	10	0
11/11/2017	0	0	0	0	0
11/12/2017	57.4	57.4	0	0	0
11/13/2017	70.8	70.8	0	0	0
11/14/2017	0	0	0	0	0
11/15/2017	0	0	0	0	0
11/16/2017	0	0	0	0	0
11/17/2017	0	0	0	0	0
11/18/2017	0	0	0	0	0
11/19/2017	0	0	0	0	0
11/20/2017	0	0	0	0	0
11/21/2017	0	0	0	0	0
11/22/2017	2932.86	72.2	2860.66	0	0
11/23/2017	15	15	0	0	0
11/24/2017	38	20	0	18	1
11/25/2017	75	65	0	10	0
11/26/2017	0	0	0	0	0
11/27/2017	132.6	114.6	0	18	0
11/28/2017	86	36	0	50	0
11/29/2017	63	48	0	15	0
11/30/2017	0	0	0	0	0
12/1/2017	0	0	0	0	0
12/2/2017	20	0	0	20	0
12/3/2017	195	123	0	72	0
12/4/2017	85.6	85.6	0	0	0
12/5/2017	0	0	0	0	0
12/6/2017	72	72	0	0	0
12/7/2017	0	0	0	0	0
12/8/2017	72	20	0	52	0
12/9/2017	64	0	0	64	1
12/10/2017	0	0	0	0	1
12/11/2017	32	17	0	15	1
12/12/2017	64.9	32.9	0	32	1
12/13/2017	26	0	0	26	0
12/14/2017	65	25	0	40	0
12/15/2017	1485.55	1485.55	0	0	1
12/16/2017	144	144	0	0	1
12/17/2017	104	58	0	46	1
12/18/2017	71	0	0	71	1
12/19/2017	41	3	0	38	1
12/20/2017	31	0	0	31	1
12/21/2017	0	0	0	0	1
12/22/2017	50	0	0	50	0
12/23/2017	51.5	30.5	0	21	0
12/24/2017	15	0	0	15	0
12/25/2017	0	0	0	0	0
12/26/2017	0	0	0	0	0
12/27/2017	295.5	260.5	0	35	0
12/28/2017	144	114	0	30	0
12/29/2017	48	12	0	36	0
12/30/2017	23	23	0	0	1
12/31/2017	0	0	0	0	0
1/1/2018	107.95	107.95	0	0	0
1/2/2018	75	25	0	50	0
1/3/2018	90	80	0	10	1
1/4/2018	219.8	53.8	0	166	1
1/5/2018	145	30	0	115	1
1/6/2018	20	20	0	0	1
1/7/2018	11	11	0	0	1
1/8/2018	0	0	0	0	1
1/9/2018	0	0	0	0	0
1/10/2018	0	0	0	0	0
1/11/2018	25	0	0	25	1
1/12/2018	0	0	0	0	1
1/13/2018	8	8	0	0	1
1/14/2018	35	35	0	0	1
1/15/2018	0	0	0	0	1
1/16/2018	12	12	0	0	1
1/17/2018	70	0	0	70	1
1/18/2018	0	0	0	0	0
1/19/2018	20	0	0	20	0
1/20/2018	37	0	0	37	0
1/21/2018	0	0	0	0	0
1/22/2018	0	0	0	0	0
1/23/2018	0	0	0	0	1
1/24/2018	0	0	0	0	1
1/25/2018	0	0	0	0	1
1/26/2018	0	0	0	0	1
1/27/2018	48	0	0	48	0
1/28/2018	43	0	0	43	0
1/29/2018	2060.84	149	1868.84	43	0
1/30/2018	73.5	73.5	0	0	0
1/31/2018	176.5	106.5	0	70	0
2/1/2018	113.14	113.14	0	0	0
2/2/2018	155	155	0	0	0
2/3/2018	30	30	0	0	0
2/4/2018	49	20	0	29	0
2/5/2018	139	65	0	74	0
2/6/2018	159.95	159.95	0	0	0
2/7/2018	154.5	134.5	0	20	0
2/8/2018	190	150	0	40	0
2/9/2018	155	115	0	40	0
2/10/2018	371.5	356.5	0	15	0
2/11/2018	112.5	112.5	0	0	0
2/12/2018	319	19	0	300	0
2/13/2018	2303.65	170.25	2098.4	35	1
2/14/2018	30	0	0	30	0
2/15/2018	182	0	0	182	0
2/16/2018	239	0	0	239	0
2/17/2018	45	0	0	45	0
2/18/2018	555	85	0	470	0
2/19/2018	736	286	0	450	0
2/20/2018	20	0	0	20	1
2/21/2018	20	20	0	0	1
2/22/2018	173	29	0	144	1
2/23/2018	95.65	95.65	0	0	0
2/24/2018	91	34	0	57	0
2/25/2018	63	12	0	51	0
2/26/2018	57	15	0	42	0
2/27/2018	124	9	0	115	0
2/28/2018	177	37	0	140	0
3/1/2018	138	15	0	123	0
3/2/2018	85	85	0	0	0
3/3/2018	95	95	0	0	0
3/4/2018	508.32	29	479.32	0	0
3/5/2018	80	80	0	0	0
3/6/2018	45	20	0	25	0
3/7/2018	135	105	0	30	0
3/8/2018	40	40	0	0	0
3/9/2018	810	10	0	800	0
3/10/2018	201.3	201.3	0	0	0
3/11/2018	608.35	0	608.35	0	0
3/12/2018	30	30	0	0	1
3/13/2018	30	30	0	0	1
3/14/2018	108.8	108.8	0	0	0
3/15/2018	135	135	0	0	0
3/16/2018	169	90	0	79	1
3/17/2018	208	135	0	73	1
3/18/2018	139	90	0	49	1
3/19/2018	135	135	0	0	1
3/20/2018	0	0	0	0	1
3/21/2018	0	0	0	0	1
3/22/2018	0	0	0	0	1
3/23/2018	105	105	0	0	0
3/24/2018	32	32	0	0	0
3/25/2018	45	45	0	0	0
3/26/2018	124.8	124.8	0	0	0
3/27/2018	0	0	0	0	0
3/28/2018	90	90	0	0	1
3/29/2018	245	135	0	110	1
3/30/2018	3387.05	163	3186.05	38	1
3/31/2018	73.9	73.9	0	0	1
4/1/2018	37.85	37.85	0	0	0
4/2/2018	0	0	0	0	0
4/3/2018	10	10	0	0	0
4/4/2018	0	0	0	0	0
4/5/2018	102.25	64.25	0	38	0
4/6/2018	96	0	0	96	0
4/7/2018	80	0	0	80	0
4/8/2018	13	13	0	0	0
4/9/2018	0	0	0	0	1
4/10/2018	0	0	0	0	1
4/11/2018	0	0	0	0	1
4/12/2018	0	0	0	0	1
4/13/2018	273.5	273.5	0	0	1
4/14/2018	173.7	173.7	0	0	1
4/15/2018	98	98	0	0	1
4/16/2018	0	0	0	0	1
4/17/2018	0	0	0	0	1
4/18/2018	0	0	0	0	1
4/19/2018	0	0	0	0	1
4/20/2018	12	12	0	0	0
4/21/2018	0	0	0	0	0
4/22/2018	30	30	0	0	0
4/23/2018	300	300	0	0	0
4/24/2018	3811.53	55	3756.53	0	0
4/25/2018	62	40	0	22	0
4/26/2018	12	12	0	0	1
4/27/2018	15	15	0	0	1
4/28/2018	0	0	0	0	1
4/29/2018	126	126	0	0	0
4/30/2018	13	13	0	0	0
5/1/2018	24	0	0	24	0
5/2/2018	21	3	0	18	0
5/3/2018	162	162	0	0	0
5/4/2018	60	0	0	60	0
5/5/2018	65	65	0	0	0
5/6/2018	35	35	0	0	0
5/7/2018	30	30	0	0	0
5/8/2018	80	15	0	65	0
5/9/2018	181	0	0	181	1
5/10/2018	190	15	0	175	1
5/11/2018	65	0	0	65	1
5/12/2018	487	37	0	450	1
5/13/2018	55	55	0	0	1
5/14/2018	40	40	0	0	1
5/15/2018	40	40	0	0	1
5/16/2018	96	81	0	15	1
5/17/2018	26	0	0	26	0
5/18/2018	25	25	0	0	0
5/19/2018	0	0	0	0	0
5/20/2018	39	0	0	39	0
5/21/2018	151	151	0	0	0
5/22/2018	15	15	0	0	0
5/23/2018	127	127	0	0	0
5/24/2018	85	85	0	0	0
5/25/2018	112	66	0	46	1
5/26/2018	0	0	0	0	0
5/27/2018	0	0	0	0	1
5/28/2018	37	37	0	0	1
5/29/2018	0	0	0	0	1
5/30/2018	0	0	0	0	1
5/31/2018	0	0	0	0	1
6/1/2018	0	0	0	0	1
6/2/2018	0	0	0	0	1
6/3/2018	0	0	0	0	1
6/4/2018	95	0	0	95	0
6/5/2018	0	0	0	0	0
6/6/2018	1398	0	0	1398	0
6/7/2018	0	0	0	0	0
6/8/2018	0	0	0	0	0
6/9/2018	35	35	0	0	1
6/10/2018	52.6	52.6	0	0	1
6/11/2018	0	0	0	0	1
6/12/2018	293	148	0	145	1
6/13/2018	0	0	0	0	0
6/14/2018	15	0	0	15	0
6/15/2018	73	53	0	20	0
6/16/2018	30	30	0	0	1
6/17/2018	10	10	0	0	1
6/18/2018	108	79	0	29	1
6/19/2018	20	20	0	0	1
6/20/2018	0	0	0	0	1
6/21/2018	0	0	0	0	1
6/22/2018	0	0	0	0	0
6/23/2018	0	0	0	0	0
6/24/2018	0	0	0	0	0
6/25/2018	20	20	0	0	0
6/26/2018	0	0	0	0	1
6/27/2018	0	0	0	0	1
6/28/2018	0	0	0	0	1
6/29/2018	0	0	0	0	1
6/30/2018	0	0	0	0	1
7/1/2018	175	85	0	90	0
7/2/2018	50	50	0	0	0
7/3/2018	835.3	75.3	0	760	0
7/4/2018	130	75	0	55	1
7/5/2018	134.15	134.15	0	0	1
7/6/2018	62	0	0	62	1
7/7/2018	214	45	0	169	1
